Prj,P_Tag,Lat,Long
POR_BHS_012_D__S00096,C1205C-2254,45.51036972,-122.9687896
POR_BHS_012_D__S00096,C1212D-35,45.49566005,-122.8722191
POR_BHS_012_D__S00096,C1205C-5,45.51015712,-122.9687809
POR_BHS_012_D__S00096,C1107C-17820,45.49475566,-122.8670727
POR_BHS_012_D__S00096,C1205C-1561,45.50786828,-122.9669941
POR_BHS_012_D__S00096,C1212D-33,45.49548804,-122.870581
POR_BHS_012_D__S00096,C1212D-34,45.49562305,-122.8718009
POR_BHS_012_D__S00096,C1301A-504,45.5175326,-122.9921104
POR_BHS_012_D__S00096,C1107C-17822,45.49372429,-122.8670612
POR_BHS_012_D__S00096,C1205C-1559,45.50857104,-122.9678242
POR_BHS_012_D__S00096,C1206B-1118,45.51747353,-122.9886873
POR_BHS_012_D__S00096,C1212D-1824,45.49588283,-122.874685
POR_BHS_012_D__S00096,C1206B-152,45.51745697,-122.9864661
POR_BHS_012_D__S00096,C1205C-754,45.51242902,-122.9688163
POR_BHS_012_D__S00096,C1206B-1589,45.51746023,-122.9858772
POR_BHS_012_D__S00096,C1107C-2574,45.49509437,-122.8670307
POR_BHS_012_D__S00096,C1208B-1894,45.50552712,-122.9642112
POR_BHS_012_D__S00096,C1212D-791,45.4952056,-122.8677821
POR_BHS_012_D__S00096,C1205C-591,45.50638669,-122.9651821
POR_BHS_012_D__S00096,C1212D-1829,45.49531196,-122.8688069
POR_BHS_012_D__S00096,C1206B-5296,45.51746784,-122.9897731
POR_BHS_012_D__S00096,C1301A-1371,45.51750639,-122.9910608
POR_BHS_012_D__S00096,C1206B-6576,45.51747325,-122.9882581
POR_BHS_012_D__S00096,C1205C-1560,45.50820923,-122.9673967
POR_BHS_012_D__S00096,C1212D-1910,45.4954322,-122.8699774
POR_BHS_012_D__S00096,C1205C-37,45.5074553,-122.966494
POR_BHS_012_D__S00096,C1206B-2278,45.51749617,-122.9903892
POR_BHS_012_D__S00096,C1301A-616,45.51751047,-122.9915782
POR_BHS_012_D__S00096,C1206B-1119,45.51748165,-122.9892505
POR_BHS_012_E__S00095,C1205D-1837,45.50594142,-122.9594603
POR_BHS_012_E__S00095,C1205C-1432,45.50572402,-122.9621186
POR_BHS_012_E__S00095,C1208B-1433,45.50498986,-122.9626617
POR_BHS_012_E__S00095,C1208B-1467,45.50437288,-122.963142
POR_BHS_012_E__S00095,C1205C-1279,45.5067562,-122.9615101
POR_BHS_012_E__S00095,C1205D-2804,45.50566015,-122.9587595
POR_BHS_012_E__S00095,C1208A-34,45.5050008,-122.9571368
POR_BHS_012_E__S00095,C1205C-1430,45.50650801,-122.9615894
POR_BHS_012_E__S00095,C1205C-2802,45.50619962,-122.9600995
POR_BHS_012_E__S00095,C1208B-1435,45.50424926,-122.9621714
POR_BHS_012_E__S00095,C1205C-2801,45.50641307,-122.9606468
POR_BHS_012_E__S00095,C1208A-4143,45.50538991,-122.958079
POR_BHS_012_E__S00095,C1205C-60,45.50575303,-122.962092
POR_BHS_012_E__S00095,C1208B-589,45.50496896,-122.9635024
POR_BHS_012_E__S00095,C1205C-1431,45.5060681,-122.9618976
POR_BHS_012_E__S00095,C1205C-5004,45.50642273,-122.9611432
POR_BHS_012_E__S00095,C1208B-13,45.50476853,-122.9637433
POR_BHS_012_E__S00095,C1208A-1839,45.50517429,-122.9575179
POR_BHS_012_E__S00095,C1208B-1434,45.50460359,-122.9629594
POR_BHS_013__S00122,C1131C-6416,45.4345231,-122.8569476
POR_BHS_013__S00122,C1131B-10,45.44370663,-122.856941
POR_BHS_013__S00122,C1131B-793,45.4433484,-122.8569386
POR_BHS_013__S00122,C1131B-788,45.44685396,-122.8569477
POR_BHS_013__S00122,C1131C-14032,45.43519775,-122.856948
POR_BHS_013__S00122,C1130C-786,45.44825701,-122.8569407
POR_BHS_013__S00122,C1131B-789,45.44615673,-122.856937
POR_BHS_013__S00122,C1131D-2766,45.43990909,-122.8567538
POR_BHS_013__S00122,C1131B-790,45.44542493,-122.8569437
POR_BHS_013__S00122,C1131D-2769,45.4388526,-122.8549716
POR_BHS_013__S00122,C1131D-2771,45.43829493,-122.8543564
POR_BHS_013__S00122,C1131D-22,45.43830195,-122.8538849
POR_BHS_013__S00122,C1131B-787,45.44755289,-122.8569333
POR_BHS_013__S00122,C1131B-1937,45.44180531,-122.856947
POR_BHS_013__S00122,C1131B-792,45.44422309,-122.8569337
POR_BHS_013__S00122,C1131D-2770,45.43856219,-122.8544034
POR_BHS_013__S00122,C1131B-1936,45.44256381,-122.8569364
POR_BHS_013__S00122,C1131C-7891,45.43582065,-122.8569634
POR_BHS_013__S00122,C1131D-21,45.43835616,-122.8536193
POR_BHS_013__S00122,C1131D-2774,45.43747353,-122.8561413
POR_BHS_013__S00122,C1131D-2773,45.4376244,-122.8558239
POR_BHS_013__S00122,C1131D-2767,45.43948843,-122.8562295
POR_BHS_013__S00122,C1131C-2775,45.4368486,-122.8568773
POR_BHS_013__S00122,C1131C-23,45.43636974,-122.8569579
POR_BHS_013__S00122,C1131D-2768,45.43913149,-122.8555181
POR_BHS_013__S00122,C1131B-791,45.44476285,-122.8569469
POR_BHS_013__S00122,C1131D-2772,45.43796745,-122.8550631
POR_BHS_013__S00122,C1131C-2765,45.44035029,-122.8569329
POR_BHS_013__S00122,C1131B-1938,45.44108703,-122.8569636
POR_BHS_014_A1__S00103,B1231D-1105,45.52246178,-122.9800903
POR_BHS_014_A1__S00103,B1231C-935,45.52385997,-122.9884939
POR_BHS_014_A1__S00103,B1231D-1474,45.5219297,-122.972581
POR_BHS_014_A1__S00103,B1231D-1814,45.52200923,-122.9736698
POR_BHS_014_A1__S00103,B1231C-660,45.52385548,-122.9870208
POR_BHS_014_A1__S00103,B1231C-857,45.52449594,-122.9806042
POR_BHS_014_A1__S00103,B1231C-6799,45.52248516,-122.9809279
POR_BHS_014_A1__S00103,B1231C-856,45.52337126,-122.9806312
POR_BHS_014_A1__S00103,B1231D-588,45.52212232,-122.9753174
POR_BHS_014_A1__S00103,B1231C-510,45.52214054,-122.9806713
POR_BHS_014_A1__S00103,B1231D-1994,45.52238105,-122.9788674
POR_BHS_014_A1__S00103,B1231D-590,45.52226557,-122.9771705
POR_BHS_014_A1__S00103,B1231C-7,45.52385557,-122.9866943
POR_BHS_014_A1__S00103,B1231C-937,45.52385175,-122.9863879
POR_BHS_014_A1__S00103,B1231D-1904,45.52178234,-122.9703804
POR_BHS_014_A1__S00103,B1231D-580,45.52221986,-122.9766124
POR_BHS_014_A1__S00103,B1231C-1748,45.52389735,-122.990547
POR_BHS_014_A1__S00103,B1231C-1987,45.52376614,-122.9830805
POR_BHS_014_A1__S00103,B1231D-1911,45.52185284,-122.9715434
POR_BHS_014_A1__S00103,B1231C-1441,45.5228838,-122.9806549
POR_BHS_014_A1__S00103,B1336D-151,45.52390047,-122.991016
POR_BHS_014_A1__S00103,B1336D-2010,45.52476675,-122.9926826
POR_BHS_014_A1__S00103,B1231C-142,45.52375713,-122.9818525
POR_BHS_014_A1__S00103,B1231D-6854,45.52229898,-122.9776459
POR_BHS_014_A1__S00103,B1231D-6855,45.52219088,-122.9762067
POR_BHS_014_A1__S00103,B1231C-73,45.52375142,-122.9812627
POR_BHS_014_A1__S00103,B1231C-24,45.52386401,-122.9860709
POR_BHS_014_A1__S00103,B1231C-3,45.52388427,-122.9899337
POR_BHS_014_A1__S00103,B1336D-2008,45.52333717,-122.9927158
POR_BHS_014_A1__S00103,B1231C-939,45.5237831,-122.9841839
POR_BHS_014_A1__S00103,B1231C-936,45.52386761,-122.9878216
POR_BHS_014_A1__S00103,B1336D-491,45.52389851,-122.9914896
POR_BHS_014_A1__S00103,B1231D-1406,45.52208486,-122.9745842
POR_BHS_014_A1__S00103,B1231C-592,45.52381218,-122.9849485
POR_BHS_014_A1__S00103,B1231D-1903,45.52189991,-122.9721502
POR_BHS_014_A1__S00103,B1231C-175,45.52374803,-122.9806212
POR_BHS_014_A1__S00103,B1231D-1405,45.52210634,-122.9749748
POR_BHS_014_A1__S00103,B1231D-1995,45.52234712,-122.9782871
POR_BHS_014_A1__S00103,B1336D-2009,45.52390989,-122.9927098
POR_BHS_014_A1__S00103,B1231C-1440,45.52305346,-122.9806489
POR_BHS_014_A1__S00103,B1231C-1889,45.52376053,-122.9824413
POR_BHS_014_A1__S00103,B1336D-896,45.52390529,-122.9934358
POR_BHS_014_A1__S00103,B1231D-660,45.52373974,-122.9800526
POR_BHS_014_A1__S00103,B1231C-21,45.52377736,-122.9837972
POR_BHS_014_A1__S00103,B1231D-1473,45.52198508,-122.9733169
POR_BHS_014_A1__S00103,B1336D-1115,45.5238965,-122.9923736
POR_BHS_014_A1__S00103,B1336D-581,45.5238964,-122.9917676
POR_BHS_014_A1__S00103,B1231D-1912,45.5218219,-122.9709976
POR_BHS_014_A1__S00103,B1231D-1993,45.52244052,-122.9795663
POR_BHS_014_A1__S00103,B1231D-3,45.52206114,-122.974314
POR_BHS_014_A2__S00089,B1336D-839,45.52285126,-122.996898
POR_BHS_014_A2__S00089,B1336D-838,45.52285085,-122.9964379
POR_BHS_014_A2__S00089,B1336D-841,45.52285684,-122.9979166
POR_BHS_014_A2__S00089,B1336D-39,45.5228261,-122.9936327
POR_BHS_014_A2__S00089,B1336D-118,45.52281413,-122.9929932
POR_BHS_014_A2__S00089,B1336C-2156,45.52185827,-123.0023086
POR_BHS_014_A2__S00089,B1336C-1221,45.52135749,-123.0025438
POR_BHS_014_A2__S00089,B1336D-624,45.52282451,-122.995277
POR_BHS_014_A2__S00089,B1336D-848,45.52284515,-123.0007513
POR_BHS_014_A2__S00089,B1336C-2155,45.52217885,-123.0020162
POR_BHS_014_A2__S00089,B1336D-847,45.52291348,-122.9999516
POR_BHS_014_A2__S00089,B1336D-840,45.52285486,-122.9975676
POR_BHS_014_A2__S00089,B1336D-589,45.52282958,-122.9935065
POR_BHS_014_A2__S00089,B1336D-844,45.52286712,-122.9994601
POR_BHS_014_A2__S00089,B1336D-619,45.5228247,-122.994168
POR_BHS_014_A2__S00089,B1336D-837,45.52283701,-122.9958369
POR_BHS_014_A2__S00089,B1336D-623,45.52283032,-122.9946821
POR_BHS_014_A2__S00089,B1336C-2101,45.52251653,-123.0014017
POR_BHS_014_A2__S00089,B1336D-588,45.52281418,-122.9927033
POR_BHS_014_A2__S00089,B1336D-843,45.52287217,-122.9988303
POR_BHS_014_A2__S00089,B1231C-938,45.52381909,-122.985383
POR_BHS_014_A2__S00089,B1336D-80,45.5230602,-122.9927033
POR_BHS_014_B__S00106,B1334D-248,45.52446374,-123.039035
POR_BHS_014_B__S00106,B1334D-1258,45.52419916,-123.0422538
POR_BHS_014_B__S00106,B1335C-1244,45.52416895,-123.0275415
POR_BHS_014_B__S00106,B1334C-1261,45.52417247,-123.0458842
POR_BHS_014_B__S00106,B1335C-1247,45.5242594,-123.0307613
POR_BHS_014_B__S00106,B1336C-1229,45.5216366,-123.0109196
POR_BHS_014_B__S00106,B1335D-1236,45.52284636,-123.0185716
POR_BHS_014_B__S00106,B1334D-1256,45.52420168,-123.0398781
POR_BHS_014_B__S00106,B1334D-1257,45.52419248,-123.0410584
POR_BHS_014_B__S00106,B1335D-1233,45.52234712,-123.0154622
POR_BHS_014_B__S00106,B1335C-1245,45.52427865,-123.0285061
POR_BHS_014_B__S00106,B1334C-1259,45.52416965,-123.0434921
POR_BHS_014_B__S00106,B1336C-1222,45.52124657,-123.0036965
POR_BHS_014_B__S00106,B1336C-1226,45.52117634,-123.0078133
POR_BHS_014_B__S00106,B1334D-1255,45.52421956,-123.0388874
POR_BHS_014_B__S00106,B1336C-1224,45.52119557,-123.0056377
POR_BHS_014_B__S00106,B1334C-23,45.52418709,-123.0481444
POR_BHS_014_B__S00106,B1334D-1251,45.52422149,-123.0350076
POR_BHS_014_B__S00106,B1334D-252,45.52446717,-123.0365867
POR_BHS_014_B__S00106,B1334C-1260,45.5241672,-123.0446556
POR_BHS_014_B__S00106,B1335D-1235,45.52267639,-123.0174885
POR_BHS_014_B__S00106,B1334C-19,45.52418102,-123.0484274
POR_BHS_014_B__S00106,B1336C-1228,45.5214736,-123.0097721
POR_BHS_014_B__S00106,B1335D-1238,45.52317053,-123.0207835
POR_BHS_014_B__S00106,B1336C-1223,45.52122037,-123.0047216
POR_BHS_014_B__S00106,B1336C-1227,45.52133389,-123.0088437
POR_BHS_014_B__S00106,B1335D-1230,45.5218161,-123.0121502
POR_BHS_014_B__S00106,B1334D-1254,45.52423538,-123.037849
POR_BHS_014_B__S00106,B1335D-1232,45.52215378,-123.0142476
POR_BHS_014_B__S00106,B1335D-1237,45.52303315,-123.0197122
POR_BHS_014_B__S00106,B1336C-1225,45.52111577,-123.0068084
POR_BHS_014_B__S00106,B1334D-249,45.52457409,-123.0384456
POR_BHS_014_B__S00106,B1335C-1243,45.52406666,-123.0265687
POR_BHS_014_B__S00106,B1335C-1242,45.52388133,-123.0253408
POR_BHS_014_B__S00106,B1334D-1250,45.5242244,-123.0340628
POR_BHS_014_B__S00106,B1335C-1239,45.52337061,-123.0219045
POR_BHS_014_B__S00106,B1335D-1231,45.52201242,-123.0133523
POR_BHS_014_B__S00106,B1335D-1234,45.52252667,-123.0164703
POR_BHS_014_B__S00106,B1335C-1246,45.52427069,-123.0294626
POR_BHS_014_B__S00106,B1334D-1253,45.52422197,-123.0368988
POR_BHS_014_B__S00106,B1335C-1240,45.52355633,-123.0231135
POR_BHS_014_B__S00106,B1334C-24,45.52422095,-123.0481854
POR_BHS_014_B__S00106,B1334C-1262,45.52419508,-123.0470816
POR_BHS_014_B__S00106,B1335C-1241,45.52371236,-123.0242492
POR_BHS_014_C__S00080,B1333D-1269,45.52416035,-123.0545641
POR_BHS_014_C__S00080,B1333C-1279,45.52407551,-123.0665904
POR_BHS_014_C__S00080,B1334C-1263,45.5241876,-123.0482064
POR_BHS_014_C__S00080,B1334C-1265,45.52417083,-123.0501136
POR_BHS_014_C__S00080,B1333D-20,45.52632827,-123.0621167
POR_BHS_014_C__S00080,B1334C-1267,45.52417266,-123.0526771
POR_BHS_014_C__S00080,B1333C-33,45.52406372,-123.0647541
POR_BHS_014_C__S00080,B1333C-1278,45.52407534,-123.065723
POR_BHS_014_C__S00080,B1333D-31,45.52414168,-123.0576534
POR_BHS_014_C__S00080,B1332D-37,45.52401387,-123.0764328
POR_BHS_014_C__S00080,B1333C-1282,45.52407246,-123.0705262
POR_BHS_014_C__S00080,B1332D-1291,45.52402671,-123.0809813
POR_BHS_014_C__S00080,B1333D-1271,45.52414697,-123.0567562
POR_BHS_014_C__S00080,B1333C-34,45.52408105,-123.0695807
POR_BHS_014_C__S00080,B1332D-1288,45.52404972,-123.0772294
POR_BHS_014_C__S00080,B1332D-1286,45.52400646,-123.0747942
POR_BHS_014_C__S00080,B1332D-1293,45.5240287,-123.08288
POR_BHS_014_C__S00080,B1333C-68,45.52406985,-123.0671134
POR_BHS_014_C__S00080,B1333C-1283,45.52406036,-123.0714789
POR_BHS_014_C__S00080,B1333D-32,45.52409623,-123.061172
POR_BHS_014_C__S00080,B1333C-30,45.52673148,-123.0636114
POR_BHS_014_C__S00080,B1334C-1264,45.52417466,-123.0492601
POR_BHS_014_C__S00080,B1333D-1268,45.52416325,-123.0535216
POR_BHS_014_C__S00080,B1332D-1290,45.5240173,-123.0800642
POR_BHS_014_C__S00080,B1332D-1519,45.52400185,-123.0839672
POR_BHS_014_C__S00080,B1333C-1277,45.52406476,-123.0638338
POR_BHS_014_C__S00080,B1333D-36,45.52329085,-123.0610826
POR_BHS_014_C__S00080,B1334C-1266,45.52418291,-123.050955
POR_BHS_014_C__S00080,B1333C-35,45.5240118,-123.0721983
POR_BHS_014_C__S00080,B1332D-1287,45.52399736,-123.0755573
POR_BHS_014_C__S00080,B1332D-39,45.52402783,-123.0791153
POR_BHS_014_C__S00080,B1333D-1274,45.52411304,-123.0602788
POR_BHS_014_C__S00080,B1334C-19,45.52418102,-123.0484274
POR_BHS_014_C__S00080,B1333D-1275,45.52409794,-123.0620971
POR_BHS_014_C__S00080,B1333D-1272,45.52414088,-123.058538
POR_BHS_014_C__S00080,B1333C-1284,45.52401059,-123.0730342
POR_BHS_014_C__S00080,B1333C-1281,45.52409343,-123.0687178
POR_BHS_014_C__S00080,B1333C-1280,45.52407572,-123.0675775
POR_BHS_014_C__S00080,B1332D-1289,45.52404402,-123.0781827
POR_BHS_014_C__S00080,B1332D-1292,45.52401972,-123.0818703
POR_BHS_014_C__S00080,B1333D-1270,45.52415484,-123.0558661
POR_BHS_014_C__S00080,B1333D-1273,45.52414725,-123.0593624
POR_BHS_014_C__S00080,B1333D-1276,45.52408593,-123.063016
POR_BHS_017_A__S00097,D1136A-5639,45.440475,-122.6287498
POR_BHS_017_A__S00097,D1136D-3075,45.4350381,-122.6270383
POR_BHS_017_A__S00097,D1136D-312,45.43864784,-122.6269645
POR_BHS_017_A__S00097,D1136A-3875,45.44251496,-122.6288603
POR_BHS_017_A__S00097,D1136D-5082,45.43459464,-122.6258806
POR_BHS_017_A__S00097,D1136A-146,45.43994791,-122.628744
POR_BHS_017_A__S00097,D1136D-4086,45.43421827,-122.6245754
POR_BHS_017_A__S00097,D1136D-3658,45.43763278,-122.6266515
POR_BHS_017_A__S00097,D1136D-4151,45.43638987,-122.6274546
POR_BHS_017_A__S00097,D1136D-4940,45.43863625,-122.6286918
POR_BHS_017_A__S00097,D1136D-2791,45.43554168,-122.6282366
POR_BHS_017_A__S00097,D1136A-4815,45.44150946,-122.6287838
POR_BHS_017_A__S00097,D1136D-278,45.43942902,-122.628723
POR_BHS_017_A__S00097,D1136A-4814,45.44191719,-122.6287903
POR_BHS_017_A__S00097,D1136D-311,45.43864202,-122.6276924
POR_BHS_017_A__S00097,D1136D-19,45.43571674,-122.6280391
POR_BHS_017_A__S00097,D1136D-67,45.43611573,-122.6276841
POR_BHS_017_A__S00097,D1136D-280,45.43887574,-122.6287034
POR_BHS_017_A__S00097,D1136D-2892,45.43685961,-122.6270517
POR_BHS_017_A__S00097,D1136D-297,45.438621,-122.6293331
POR_BHS_017_A__S00097,D1136D-2583,45.43868606,-122.6266905
POR_BHS_017_A__S00097,D1136D-2569,45.43531284,-122.6276851
POR_BHS_017_A__S00097,D1136D-279,45.43914927,-122.6287071
POR_BHS_017_A__S00097,D1136D-5006,45.43825308,-122.6266734
POR_BHS_017_A__S00097,D1136A-5638,45.44082405,-122.628763
POR_BHS_017_A__S00097,D1136D-277,45.43972164,-122.6287115
POR_BHS_017_A__S00097,D1136A-5637,45.44118073,-122.6287723
POR_BHS_017_A__S00097,D1136D-2584,45.43664604,-122.6272274
POR_BHS_017_A__S00097,D1136D-1524,45.43479427,-122.626478
POR_BHS_017_A__S00097,D1136D-1819,45.43440102,-122.6252123
POR_BHS_017_A__S00097,D1136D-298,45.43864027,-122.6283791
POR_BHS_017_A__S00097,D1136D-3659,45.43723578,-122.6266424
POR_BHS_017_B__S00114,D1136B-269,45.4428577,-122.6371773
POR_BHS_017_B__S00114,D1136A-4960,45.4426489,-122.6296401
POR_BHS_017_B__S00114,D1136A-272,45.4428933,-122.6301205
POR_BHS_017_B__S00114,D1136B-209,45.44338071,-122.6329896
POR_BHS_017_B__S00114,D1136B-12,45.44281426,-122.6374574
POR_BHS_017_B__S00114,D1136B-4961,45.44322611,-122.6342934
POR_BHS_017_B__S00114,D1136B-4956,45.44333846,-122.6334176
POR_BHS_017_B__S00114,D1136B-4944,45.44377156,-122.6314488
POR_BHS_017_B__S00114,D1136B-408,45.44304107,-122.6357106
POR_BHS_017_B__S00114,D1136B-642,45.44316938,-122.6347344
POR_BHS_017_B__S00114,D1136B-2817,45.44323946,-122.6308545
POR_BHS_017_B__S00114,D1136B-241,45.44293785,-122.6365024
POR_BHS_017_B__S00114,D1136B-3065,45.44344864,-122.6325412
POR_BHS_017_B__S00114,D1136B-635,45.44309091,-122.6353738
POR_BHS_017_B__S00114,D1136B-285,45.44345611,-122.6312881
POR_BHS_017_B__S00114,D1136B-270,45.44327824,-122.6338897
POR_BHS_017_B__S00114,D1136B-634,45.44355213,-122.6315243
POR_BHS_017_B__S00114,D1136B-2907,45.44350999,-122.6321266
POR_BHS_017_B__S00114,D1136B-131,45.44362476,-122.6383097
POR_BHS_017_B__S00114,D1136B-303,45.44266716,-122.6385701
POR_BHS_017_B__S00114,D1136B-268,45.44274458,-122.6380067
POR_BHS_017_B__S00114,D1136B-636,45.44270435,-122.6383859
POR_BHS_017_B__S00114,D1136B-4982,45.44299688,-122.6360664
POR_BHS_017_C__S00087,D1136B-4549,45.44378558,-122.6399949
POR_BHS_017_C__S00087,D1136B-5094,45.44331033,-122.6398794
POR_BHS_017_C__S00087,D1136B-4548,45.44429695,-122.6400929
POR_BHS_017_C__S00087,D1136B-51,45.44302169,-122.6398021
POR_BHS_017_D__S00081,D1126A-76,45.45817137,-122.646677
POR_BHS_017_D__S00081,D1126A-7770,45.45532361,-122.6463139
POR_BHS_017_D__S00081,D1126A-191,45.45668611,-122.6464948
POR_BHS_017_D__S00081,D1126A-190,45.45611486,-122.6464234
POR_BHS_017_D__S00081,D1126D-6729,45.45333912,-122.6460431
POR_BHS_017_D__S00081,D1126D-6730,45.45312125,-122.6463075
POR_BHS_017_D__S00081,D1126D-6728,45.45408422,-122.6461782
POR_BHS_017_D__S00081,D1126D-8786,45.45405364,-122.6464816
POR_BHS_017_D__S00081,D1126A-8,45.45733864,-122.6465735
POR_BHS_017_D__S00081,D1126A-189,45.45471002,-122.6462369
POR_BHS_017_D__S00081,D1126D-10,45.45368952,-122.6461137
POR_BHS_017_D__S00081,D1126A-192,45.45788039,-122.6466533
POR_BHS_017_D__S00081,D1126D-6677,45.45286501,-122.6458859
POR_BHS_017_D__S00081,D1126A-2326,45.45547678,-122.646349
POR_BHS_017_E__S00104,D1123C-361,45.46254588,-122.6531449
POR_BHS_017_E__S00104,D1123C-498,45.46397764,-122.6531818
POR_BHS_017_E__S00104,D1123C-353,45.46296758,-122.6531029
POR_BHS_017_E__S00104,D1123C-245,45.4623021,-122.6531459
POR_BHS_017_E__S00104,D1123C-243,45.46160868,-122.6531892
POR_BHS_017_E__S00104,D1123C-456,45.46350036,-122.6531539
POR_BHS_017_E__S00104,D1126B-98,45.4596948,-122.6531308
POR_BHS_017_E__S00104,D1126B-172,45.45996889,-122.6531361
POR_BHS_017_E__S00104,D1126B-13,45.46065976,-122.6531932
POR_BHS_017_E__S00104,D1126B-69,45.46041168,-122.6531949
POR_BHS_017_E__S00104,D1123C-497,45.46326488,-122.6531439
POR_BHS_017_E__S00104,D1123C-499,45.46372598,-122.6531712
POR_BHS_017_E__S00104,D1123C-53,45.46636811,-122.6555393
POR_BHS_017_E__S00104,D1126B-126,45.45945719,-122.6531836
POR_BHS_017_E__S00104,D1123C-244,45.46184355,-122.653198
POR_BHS_018_B__S00098,D1123A-22,45.4698632,-122.649856
POR_BHS_018_B__S00098,D1123C-359,45.4675451,-122.6531622
POR_BHS_018_B__S00098,D1123A-17,45.46949316,-122.6498174
POR_BHS_018_B__S00098,D1123A-26,45.47113422,-122.6498065
POR_BHS_018_B__S00098,D1123C-69,45.46565497,-122.6531671
POR_BHS_018_B__S00098,D1123A-35,45.47315422,-122.6498673
POR_BHS_018_B__S00098,D1123A-19,45.46951825,-122.6510211
POR_BHS_018_B__S00098,D1123A-25,45.47080246,-122.6498758
POR_BHS_018_B__S00098,D1123B-90,45.46868427,-122.6530897
POR_BHS_018_B__S00098,D1123C-358,45.46826254,-122.6530853
POR_BHS_018_B__S00098,D1123C-60,45.46682871,-122.653163
POR_BHS_018_B__S00098,D1123B-38,45.46949142,-122.6525306
POR_BHS_018_B__S00098,D1123C-405,45.46565846,-122.651968
POR_BHS_018_B__S00098,D1123C-14,45.46782001,-122.6531135
POR_BHS_018_B__S00098,D1123C-28,45.46708352,-122.653169
POR_BHS_018_B__S00098,D1123A-401,45.46938191,-122.6497952
POR_BHS_018_B__S00098,D1123A-31,45.4721829,-122.6498468
POR_BHS_018_B__S00098,D1123C-70,45.46611905,-122.6531683
POR_BHS_018_B__S00098,D1123B-226,45.46950857,-122.651548
POR_BHS_018_B__S00098,D1123A-331,45.47380316,-122.6501693
POR_BHS_018_B__S00098,D1123B-5,45.46895998,-122.653166
POR_BHS_018_B__S00098,D1123C-59,45.46637689,-122.6531566
POR_BHS_018_B__S00098,D1123A-24,45.47049754,-122.6498478
POR_BHS_018_B__S00098,D1123A-38,45.47381543,-122.6498873
POR_BHS_018_B__S00098,D1123A-18,45.46948419,-122.6504078
POR_BHS_018_B__S00098,D1123B-39,45.46950232,-122.6519806
POR_BHS_018_B__S00098,D1123A-34,45.4726913,-122.6498979
POR_BHS_018_B__S00098,D1123C-357,45.46541018,-122.6531666
POR_BHS_018_B__S00098,D1123A-51,45.47407324,-122.6498903
POR_BHS_018_B__S00098,D1123C-362,45.46470948,-122.6531471
POR_BHS_018_B__S00098,D1123B-138,45.46943122,-122.6531721
POR_BHS_018_B__S00098,D1123A-23,45.47018624,-122.6498413
POR_BHS_018_B__S00098,D1123A-37,45.47340878,-122.6498879
POR_BHS_018_B__S00098,D1123C-253,45.46516404,-122.6531713
POR_BHS_018_B__S00098,D1123A-30,45.47191461,-122.6498292
POR_BHS_018_B__S00098,D1123C-68,45.46565449,-122.6525262
POR_BHS_018_B__S00098,D1123A-27,45.47146397,-122.6498085
POR_CLCK_002_A__S00113,D3112C-246,45.32223734,-122.6389171
POR_CLCK_002_A__S00113,D3112C-242,45.32311237,-122.6377095
POR_CLCK_002_A__S00113,D3112A-1143,45.33126834,-122.6260399
POR_CLCK_002_A__S00113,D3101D-555,45.33346893,-122.6236577
POR_CLCK_002_A__S00113,D3101D-558,45.3327186,-122.6246489
POR_CLCK_002_A__S00113,D3112A-568,45.33046519,-122.6275299
POR_CLCK_002_A__S00113,D3112C-241,45.32354678,-122.6371074
POR_CLCK_002_A__S00113,D3112B-587,45.32555826,-122.6343645
POR_CLCK_002_A__S00113,D3112B-583,45.32658011,-122.632949
POR_CLCK_002_A__S00113,D3112B-580,45.32728084,-122.631957
POR_CLCK_002_A__S00113,D3112A-570,45.32986938,-122.6284269
POR_CLCK_002_A__S00113,D3112A-572,45.32941061,-122.6290524
POR_CLCK_002_A__S00113,D3112B-588,45.3252955,-122.6347266
POR_CLCK_002_A__S00113,D3112A-827,45.32849347,-122.6302632
POR_CLCK_002_A__S00113,D3101D-562,45.33181567,-122.6258294
POR_CLCK_002_A__S00113,D3112C-3130,45.32161593,-122.6398046
POR_CLCK_002_A__S00113,D3111D-828,45.31971326,-122.6428329
POR_CLCK_002_A__S00113,D3112B-577,45.32795855,-122.6310485
POR_CLCK_002_A__S00113,D3112B-585,45.32617714,-122.633433
POR_CLCK_002_A__S00113,D3112B-579,45.32771173,-122.631363
POR_CLCK_002_A__S00113,D3111D-3134,45.32063222,-122.6415508
POR_CLCK_002_A__S00113,D3112B-55,45.32472373,-122.6354874
POR_CLCK_002_A__S00113,D3112A-563,45.3314346,-122.6262636
POR_CLCK_002_A__S00113,D3111D-3133,45.32089477,-122.6410623
POR_CLCK_002_A__S00113,D3112B-590,45.32454436,-122.6357332
POR_CLCK_002_A__S00113,D3111D-3135,45.3202434,-122.6422129
POR_CLCK_002_A__S00113,D3101D-561,45.33199156,-122.6255865
POR_CLCK_002_A__S00113,D3101D-556,45.33308551,-122.6241794
POR_CLCK_002_A__S00113,D3111D-3132,45.32107295,-122.6407341
POR_CLCK_002_A__S00113,D3112C-356,45.32390105,-122.63665
POR_CLCK_002_A__S00113,D3112A-565,45.33108815,-122.6266477
POR_CLCK_002_A__S00113,D3101D-559,45.33239975,-122.6250715
